"MolForm","cs.flag.emergent_overlap","Mass","Mean","Median","SD","SED_Mean","SED_Median","SED_SD","SW_Mean","SW_Median","SW_SD","info"
"C24H25O9N3S",NA,"530.124096",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H26O10N2",NA,"501.151225",1.5,1.5,0.577350269189626,1.5,1.5,0.577350269189626,NA,NA,NA,FALSE
"C24H26O11S2","Global satellite","553.084074",3.64285714285714,4,2.34051745945677,1.4,1,0.547722557505166,4.88888888888889,5,1.96497102042527,FALSE
"C24H26O12","Global core","505.135454",2.6,2.5,1.17378779077727,2.44444444444444,2,1.13038833052088,4,4,NA,FALSE
"C24H26O15N2S",NA,"613.097737",1,1,0,1,1,0,NA,NA,NA,FALSE
"C24H26O4S2","Sed Inbetween - Water Sat","441.119763",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H26O7",NA,"425.160541",26.0909090909091,26,3.61813613493316,NA,NA,NA,26.0909090909091,26,3.61813613493316,FALSE
"C24H26O9","Sed Inbetween - Water Core","457.150377",20.1531531531532,21,2.89575927615225,16.1764705882353,17,2.60373035560633,20.8723404255319,21,2.31049053374392,FALSE
"C24H26O9NP",NA,"502.127349",3,2,1.73205080756888,NA,NA,NA,3,2,1.73205080756888,FALSE
"C24H27O9N",NA,"472.161508",3.58333333333333,3,2.15146180044822,NA,NA,NA,3.58333333333333,3,2.15146180044822,FALSE
"C24H28O10N2S2",NA,"567.111245",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C24H28O20NP",NA,"680.087268",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H28O6N3P",NA,"484.164097",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H28O6S2",NA,"475.125383",3,2.5,1.4142135623731,3,2.5,1.4142135623731,NA,NA,NA,FALSE
"C24H28O8NSP",NA,"520.119794",2,2,1.4142135623731,NA,NA,NA,2,2,1.4142135623731,FALSE
"C24H28O8NSP",NA,"Double",4,3,3.14626436994197,0,0,0,4,3,3.14626436994197,NA
"C24H28O9S2",NA,"523.109917",2.25,1.5,1.89296944860009,2.25,1.5,1.89296944860009,NA,NA,NA,FALSE
"C24H29O10N",NA,"490.171809",12.6666666666667,13,1.56547252462383,NA,NA,NA,12.6666666666667,13,1.56547252462383,FALSE
"C24H29O14P",NA,"571.122475",14.2291666666667,14,1.53317336507516,NA,NA,NA,14.2291666666667,14,1.53317336507516,FALSE
"C24H29O15P","Sed Sat - Water Inbetween","587.117319",12.2727272727273,12.5,3.65385404068763,2.5,2.5,0.707106781186548,13.25,13,1.91599912097552,FALSE
"C24H29O18S2P",NA,"699.046346",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H29O5SP","Global satellite","459.140354",2,2,1.4142135623731,2,2,1.4142135623731,NA,NA,NA,FALSE
"C24H29O7NS2","Global satellite","506.130939",1,1,0,1,1,NA,1,1,NA,FALSE
"C24H30O13N2",NA,"553.167729",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C24H30O22N2S",NA,"729.093991",2.4,2,0.547722557505166,NA,NA,NA,2.4,2,0.547722557505166,FALSE
"C24H30O3N2S2",NA,"457.162487",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H30O6","Sed Sat - Water Inbetween","413.197134",2.11111111111111,2,1.05409255338946,NA,NA,NA,2.11111111111111,2,1.05409255338946,FALSE
"C24H31O12N",NA,"524.177756",3.1304347826087,3,1.6869646713466,NA,NA,NA,3.1304347826087,3,1.6869646713466,FALSE
"C24H31O14N","Sed Sat - Water Inbetween","556.167018",3.43055555555556,4,1.21986363690568,1,1,NA,3.46478873239437,4,1.19320679462043,FALSE
"C24H31O2S2P","Sed Inbetween - Water Sat","445.143074",1.33333333333333,1,0.487950036474267,1.35714285714286,1,0.497245158098847,1,1,NA,FALSE
"C24H32O18N2S",NA,"667.129816",1.66666666666667,2,0.577350269189626,NA,NA,NA,1.66666666666667,2,0.577350269189626,FALSE
"C24H32O23N2S",NA,"747.104419",2,2,1,NA,NA,NA,2,2,1,FALSE
"C24H32O6NSP",NA,"492.161527",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C24H32O9NP",NA,"508.174574",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C24H32O9S",NA,"495.169716",1.14285714285714,1,0.377964473009227,NA,NA,NA,1.14285714285714,1,0.377964473009227,FALSE
"C24H33O22P",NA,"703.113024",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H33O8N","Global satellite","462.213348",34.7142857142857,32,6.10230245383619,31.25,31,1.5,39.3333333333333,43,7.23417813807024,FALSE
"C24H34O2N4S","Sed Inbetween - Water Sat","441.232887",1.34375,1,0.540979417500084,1.34375,1,0.540979417500084,NA,NA,NA,FALSE
"C24H34O7","Sed Inbetween - Water Core","433.223189",39.5648148148148,39,5.64738488507312,43.0625,43.5,3.60497341645307,38.9565217391304,38,5.7300308640372,FALSE
"C24H35O11P","Sed Inbetween - Water Core","529.184567",25.603305785124,26,2.64726065598313,25.1923076923077,25.5,3.04656174425178,25.7157894736842,26,2.53344924196048,FALSE
"C24H35O14P","Sed Sat - Water Inbetween","577.169358",21.4375,21.5,2.1241696669978,17.5,17.5,4.94974746830583,21.7,22,1.68461599021343,FALSE
"C24H35O8P","Sed Inbetween - Water Core","481.199847",27.2935779816514,28,3.27816217791248,29.3333333333333,30,1.91485421551268,26.968085106383,28,3.33908791763728,FALSE
"C24H35O8SP",NA,"513.171754",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H36O12","Sed Core - Water Inbetween","515.213195",4.3695652173913,4.5,1.49488708631292,4.94520547945205,5,1.25709553865364,3.72307692307692,4,1.48437373481727,FALSE
"C24H36O7","Global in-between","435.238903",11.5,11,3.18270790831167,13.25,13.5,2.73446022594455,11.2,11,3.17417112311869,FALSE
"C24H37O21NS2",NA,"738.122387",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H37O22P",NA,"707.143968",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C24H37O7P","Sed Inbetween - Water Core","467.220621",37.301724137931,37.5,4.33834235541682,36.68,38,5.02261552048996,37.4725274725275,37,4.14552143708701,FALSE
"C24H37O9S2P",NA,"563.154334",1.9375,2,0.928708781050335,NA,NA,NA,1.9375,2,0.928708781050335,FALSE
"C24H38O10S",NA,"517.211258",7,7,NA,7,7,NA,NA,NA,NA,FALSE
"C24H38O8S","Global satellite","485.221481",17.25,15.5,7.13559154286922,11,11,NA,19.3333333333333,18,7.09459888459759,FALSE
"C24H39O11S2P",NA,"597.160173",1,1,0,NA,NA,NA,1,1,0,FALSE
"C24H39O15S2P",NA,"661.139659",1,1,0,NA,NA,NA,1,1,0,FALSE
"C24H39O17P",NA,"629.185346",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C24H39O25SP",NA,"789.116662",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C24H39O6S2P","Global satellite","517.185332",3.75,2,4.19324854180304,4.33333333333333,2,4.93288286231625,2,2,NA,FALSE
"C24H40O10","Sed Core - Water Sat","487.254845",25.5217391304348,26,4.01775800164354,25.7415730337079,26,3.87746428940721,19,20,2.64575131106459,FALSE
"C24H40O11N2S",NA,"563.227742",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H40O12NP",NA,"564.221504",9.7,9.5,1.21828179265546,9.7,9.5,1.21828179265546,NA,NA,NA,FALSE
"C24H40O23N3P",NA,"768.171702",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H41O11N",NA,"518.260969",2.88888888888889,2.5,1.7452081921613,2.88888888888889,2.5,1.7452081921613,NA,NA,NA,FALSE
"C24H41O11S2P",NA,"599.175454",2.25,2.5,0.957427107756338,NA,NA,NA,2.25,2.5,0.957427107756338,FALSE
"C24H41O18S2P",NA,"711.139604",1.71428571428571,2,0.755928946018454,NA,NA,NA,1.71428571428571,2,0.755928946018454,FALSE
"C24H42O10",NA,"489.270751",5.27272727272727,5,2.2078176723767,5.27272727272727,5,2.2078176723767,NA,NA,NA,FALSE
"C24H42O12NP",NA,"566.237361",10.8461538461538,11,2.05885074659654,10.8461538461538,11,2.05885074659654,NA,NA,NA,FALSE
"C24H42O8","Sed Core - Water Sat","457.280565",8.81609195402299,9,2.70455574150136,8.81609195402299,9,2.70455574150136,NA,NA,NA,FALSE
"C24H43O11P",NA,"537.247225",13.1976744186047,13,2.06266399671345,13.1976744186047,13,2.06266399671345,NA,NA,NA,FALSE
"C24H43O20N",NA,"664.230743",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C24H43O2S2P","Global satellite","457.236916",1.25,1,0.5,1.5,1.5,0.707106781186548,1,1,0,FALSE
"C24H43O6N",NA,"440.301806",12,12,NA,NA,NA,NA,12,12,NA,FALSE
"C24H43O8N",NA,"472.291622",23,23,NA,NA,NA,NA,23,23,NA,FALSE
"C24H44O10",NA,"491.285983",9.33333333333333,9.5,2.06559111797729,9.33333333333333,9.5,2.06559111797729,NA,NA,NA,FALSE
"C24H44O7NS2P",NA,"552.222551",3.5,3.5,2.12132034355964,3.5,3.5,2.12132034355964,NA,NA,NA,FALSE
"C24H44O7S2",NA,"507.245217",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C24H45O10N",NA,"506.297387",2.75,3,0.5,2.75,3,0.5,NA,NA,NA,FALSE
"C24H45O11P",NA,"539.262655",8.24489795918367,8,2.03644514866898,8.24489795918367,8,2.03644514866898,NA,NA,NA,FALSE
"C24H45O11S2P",NA,"603.207168",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C24H45O14P",NA,"587.247658",5,5,NA,5,5,NA,NA,NA,NA,FALSE
"C24H45O2S2P",NA,"459.252597",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H45O6N",NA,"442.317406",12,12,NA,NA,NA,NA,12,12,NA,FALSE
"C24H47O12S2P","Global satellite","621.217403",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C24H47O13S2P",NA,"637.212444",2.28571428571429,2,0.951189731211342,NA,NA,NA,2.28571428571429,2,0.951189731211342,FALSE
"C24H48O10S",NA,"527.289635",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H49O6SP",NA,"495.291246",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C24H49O8S2P","Global satellite","559.253325",1,1,0,1,1,0,NA,NA,NA,FALSE
"C24H50O25N2",NA,"765.263353",1,1,0,NA,NA,NA,1,1,0,FALSE
"C25H10O21N4",NA,"700.976825",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H11O20N2S2P",NA,"752.901271",1,1,0,1,1,0,NA,NA,NA,FALSE
"C25H12O13",NA,"519.020605",5.5,5.5,2.12132034355964,5.5,5.5,2.12132034355964,NA,NA,NA,FALSE
"C25H14O12","Global satellite","505.041187",9.28571428571429,9,0.755928946018454,9.5,9.5,0.707106781186548,9.2,9,0.836660026534076,FALSE
"C25H14O16","Sed Sat - Water Inbetween","569.021133",3.04545454545455,3,0.843872746402686,3,3,1,3.05263157894737,3,0.848114523878724,FALSE
"C25H17O9NS2",NA,"538.027124",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H18O17","Global in-between","589.047112",15.1818181818182,15,3.35891301624762,13,13,4.24264068711928,15.5454545454545,16,3.07936965668584,FALSE
"C25H19O10N2P",NA,"537.070102",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H20O10","Global satellite","479.098621",2,2,1.4142135623731,1,1,NA,3,3,NA,FALSE
"C25H20O19","Sed Sat - Water Inbetween","623.052509",9.57142857142857,10,3.02607713998551,7.5,7.5,2.12132034355964,9.78947368421053,10,3.06556044121029,FALSE
"C25H21O13N","Sed Sat - Water Inbetween","542.094309",7.18181818181818,7.5,2.4810973692792,NA,NA,NA,7.18181818181818,7.5,2.4810973692792,FALSE
"C25H22O10","Global in-between","481.113988",12.25,14,4.64548258791014,7.73076923076923,8,3.29311636366154,15.7058823529412,16,1.40409383621297,FALSE
"C25H22O11S2","Sed Sat - Water Inbetween","561.052652",2.45,2,1.356271980176,1.33333333333333,1,0.577350269189626,2.64705882352941,2,1.36661884182223,FALSE
"C25H22O17","Sed Inbetween - Water Core","Double",10.8542510121457,10,5.38557960016156,7.08333333333333,7.5,3.57919069911147,11.3052208835341,10,5.23391895631579,NA
"C25H22O17","Sed Inbetween - Water Core","593.078251",7.31578947368421,7,3.0186059833749,5.08333333333333,5.5,3.57919069911147,7.63855421686747,7,2.80929777378276,FALSE
"C25H23O10N",NA,"496.124984",24.5,25,2.64575131106459,NA,NA,NA,24.5,25,2.64575131106459,FALSE
"C25H23O10NS2",NA,"560.068929",1,1,0,NA,NA,NA,1,1,0,FALSE
"C25H23O6SP","Global satellite","481.088403",4.5,5,2.60768096208106,1,1,NA,4.73333333333333,5,2.52039301546028,FALSE
"C25H24O11S2","Global in-between","563.068263",6.10714285714286,6,3.0952686201181,4.55555555555556,4,2.87711275027201,6.84210526315789,6,2.98632360185074,FALSE
"C25H24O14","Sed Inbetween - Water Core","547.109415",17.8106060606061,19,5.51491049771668,11.4473684210526,12,4.8306306925312,20.3829787234043,21,3.21323333282153,FALSE
"C25H24O19","Sed Sat - Water Inbetween","627.083828",12.9038461538462,12.5,2.6141366466273,11.5,12,1.73205080756888,13.0208333333333,13,2.65369740721847,FALSE
"C25H24O6S","Global satellite","451.121698",1.33333333333333,1,0.577350269189626,1.5,1.5,0.707106781186548,1,1,NA,FALSE
"C25H25O5P",NA,"435.136649",1.1,1,0.447213595499958,1.1,1,0.447213595499958,NA,NA,NA,FALSE
"C25H26O10S2","Sed Inbetween - Water Sat","549.089124",4.5,3.5,3.48329346069684,2.77777777777778,2,1.56347191994114,6.71428571428571,7,4.11154008915904,FALSE
"C25H26O11S",NA,"533.111922",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H26O11S",NA,"Double",23,23,0,0,0,0,23,23,0,NA
"C25H26O7S2",NA,"501.104464",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H27O12NS2",NA,"596.089895",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H27O5P",NA,"437.152425",1.07317073170732,1,0.263651654881875,1.07317073170732,1,0.263651654881875,NA,NA,NA,FALSE
"C25H27O8SP",NA,"517.109238",2.33333333333333,2,0.577350269189626,NA,NA,NA,2.33333333333333,2,0.577350269189626,FALSE
"C25H28O12","Sed Inbetween - Water Core","519.151138",4.94117647058824,4,3.61369942433122,3.58333333333333,3.5,1.31137217055151,8.2,6,5.35723809439155,FALSE
"C25H28O12S2","Sed Sat - Water Inbetween","583.094674",4.31578947368421,4,1.76549116801175,2.5,2.5,0.707106781186548,4.52941176470588,4,1.73629084037005,FALSE
"C25H28O14","Sed Inbetween - Water Core","551.140683",26.9389312977099,28,5.47266736426206,20.5945945945946,21,4.12619988918684,29.436170212766,30,3.59975659463366,FALSE
"C25H28O21",NA,"663.104823",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H28O6NP",NA,"468.158493",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H28O7",NA,"439.176445",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C25H30O13","Sed Inbetween - Water Core","537.161382",43.9318181818182,46,5.678663940567,36.6216216216216,37,3.86832831646487,46.7789473684211,47,3.15951432898678,FALSE
"C25H30O13S2",NA,"601.105287",2.75,3,1.28173988892331,NA,NA,NA,2.75,3,1.28173988892331,FALSE
"C25H30O8NSP",NA,"534.135621",2,2,0.816496580927726,NA,NA,NA,2,2,0.816496580927726,FALSE
"C25H31O16S2P",NA,"681.071707",2.33333333333333,3,1.15470053837925,NA,NA,NA,2.33333333333333,3,1.15470053837925,FALSE
"C25H31O3SP","Sed Inbetween - Water Sat","441.165426",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C25H31O4NS2",NA,"472.161848",1.66666666666667,2,0.577350269189626,NA,NA,NA,1.66666666666667,2,0.577350269189626,FALSE
"C25H32O16","Sed Sat - Water Core","587.161795",12.3918918918919,12,1.01788886504235,6,6,NA,12.4794520547945,12,0.689395650009966,FALSE
"C25H32O20N2S",NA,"711.119713",2.28571428571429,2,1.11269728052837,NA,NA,NA,2.28571428571429,2,1.11269728052837,FALSE
"C25H32O23N2S",NA,"759.104516",2.66666666666667,2,2.08166599946613,NA,NA,NA,2.66666666666667,2,2.08166599946613,FALSE
"C25H32O9N2S2",NA,"567.147619",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H33O13N4P",NA,"627.170811",1.75,1.5,0.886405260427918,NA,NA,NA,1.75,1.5,0.886405260427918,FALSE
"C25H33O2P",NA,"395.214553",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H33O9P","Sed Sat - Water Core","507.179192",13.9462365591398,14,2.0128154162648,13,13,1.4142135623731,13.967032967033,14,2.02457430066202,FALSE
"C25H34O12S",NA,"557.169556",9,9,0,NA,NA,NA,9,9,0,FALSE
"C25H34O13","Sed Inbetween - Water Core","541.193137",4.8,5,2.14993539954628,2.33333333333333,2,1.52752523165195,5.85714285714286,6,1.3451854182691,FALSE
"C25H34O25N2S",NA,"793.109935",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H34O6","Sed Sat - Water Inbetween","429.228275",28.25,27,4.73462423711393,28.3333333333333,29,2.08166599946613,28.24,27,4.98564606311626,FALSE
"C25H34O6NP",NA,"474.205149",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C25H34O7","Sed Sat - Water Core","445.223207",41.6770833333333,42,5.78290546473268,40.1428571428571,38,5.17779140266618,41.7977528089888,42,5.83714550272823,FALSE
"C25H34O8","Sed Inbetween - Water Core","461.218132",34.8761061946903,35,4.90832518599564,34.4444444444444,34.5,4.24572064446658,34.9578947368421,35,5.04008567445267,FALSE
"C25H34O9S",NA,"509.184904",10.375,11,3.02076149339864,NA,NA,NA,10.375,11,3.02076149339864,FALSE
"C25H35O23P",NA,"733.123373",2.66666666666667,2,1.15470053837925,NA,NA,NA,2.66666666666667,2,1.15470053837925,FALSE
"C25H35O2N3S2",NA,"472.209939",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H36O10S",NA,"527.195813",4.5,4.5,0.707106781186548,NA,NA,NA,4.5,4.5,0.707106781186548,FALSE
"C25H36O11","Global core","511.218735",4.30769230769231,4,2.14977637477447,4.125,3.5,2.33452350598575,4.6,4,1.89736659610103,FALSE
"C25H36O11N2",NA,"539.224841",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C25H36O13","Sed Inbetween - Water Core","543.208077",3.94915254237288,4,1.38889033753365,4.29268292682927,4,1.16713115027884,3.76623376623377,4,1.46804653497253,FALSE
"C25H36O4N2S2","Global satellite","491.204351",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H36O9N2S",NA,"539.206862",1,1,0,1,1,0,NA,NA,NA,FALSE
"C25H36ONS2P","Sed Inbetween - Water Sat","460.190171",1.33333333333333,1,0.487950036474267,1.23076923076923,1,0.438529009653515,2,2,0,FALSE
"C25H37O10N","Sed Sat - Water Inbetween","510.234793",3.36842105263158,3,2.21636655401456,1,1,NA,3.5,3,2.20293921306753,FALSE
"C25H37O12N","Global in-between","542.224289",16.9565217391304,17,2.18574783681423,17.1,18,2.46981780704569,16.9322033898305,17,2.15650105158925,FALSE
"C25H37O13P","Sed Sat - Water Inbetween","575.190103",23.0138888888889,23,2.29201341806875,19,18,3.05505046330389,23.4461538461538,23,1.73232835757588,FALSE
"C25H38O11","Global core","513.233912",4.99285714285714,5,1.65558322254822,5.75641025641026,6,1.51345392745957,4.03225806451613,4,1.29270008357756,FALSE
"C25H38O14","Global satellite","561.218611",1.88888888888889,2,0.781735959970572,2,2,0.755928946018454,1,1,NA,FALSE
"C25H38O15N2S",NA,"637.191991",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H39O11S2P",NA,"609.160204",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H39O12S2P",NA,"625.154514",3.5,3.5,0.707106781186548,NA,NA,NA,3.5,3.5,0.707106781186548,FALSE
"C25H39O15N",NA,"592.224992",3.5,3,1.91485421551268,3.5,3,1.91485421551268,NA,NA,NA,FALSE
"C25H39O18S2P",NA,"721.124318",1.2,1,0.447213595499958,NA,NA,NA,1.2,1,0.447213595499958,FALSE
"C25H39O19P",NA,"673.175139",1,1,0,NA,NA,NA,1,1,0,FALSE
"C25H40O10N2S","Global satellite","559.232869",2,1,1.73205080756888,1,1,0,3.5,3.5,2.12132034355964,FALSE
"C25H40O6",NA,"435.275188",28,28,NA,28,28,NA,NA,NA,NA,FALSE
"C25H40O7S",NA,"483.242375",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C25H40O9","Sed Core - Water Sat","483.259746",6.98936170212766,7,2.49513367604087,7.01190476190476,7,2.37706940975063,6.8,6,3.48966728754731,FALSE
"C25H41O10P","Sed Core - Water Inbetween","531.236471",6.83660130718954,7,2.67162851070444,8.40243902439024,8,2.03585002781203,5.02816901408451,5,2.12449544252556,FALSE
"C25H41O13N",NA,"562.250789",2.81481481481481,2,1.79822641333572,2.81481481481481,2,1.79822641333572,NA,NA,NA,FALSE
"C25H41O19P",NA,"675.190808",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C25H41O7N3S2",NA,"558.231107",1,1,0,1,1,0,NA,NA,NA,FALSE
"C25H42O12NP",NA,"578.237175",6.16666666666667,7,1.32916013582513,6.16666666666667,7,1.32916013582513,NA,NA,NA,FALSE
"C25H42O8S",NA,"501.252415",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C25H42O9","Sed Core - Water Sat","485.275439",8.14606741573034,9,2.13493965104058,8.20689655172414,9,2.11933475210963,5.5,5.5,0.707106781186548,FALSE
"C25H43O13N",NA,"564.266469",2.875,2,2.29518128757995,2.875,2,2.29518128757995,NA,NA,NA,FALSE
"C25H43O15S2P",NA,"677.170703",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H43O15S2P",NA,"Double",3,3,1.4142135623731,0,0,0,3,3,1.4142135623731,NA
"C25H43O16P",NA,"629.221812",1,1,0,NA,NA,NA,1,1,0,FALSE
"C25H44O11",NA,"519.281054",16.4444444444444,16,2.52568504911445,16.4444444444444,16,2.52568504911445,NA,NA,NA,FALSE
"C25H44O12",NA,"535.275783",6,6,0.816496580927726,6,6,0.816496580927726,NA,NA,NA,FALSE
"C25H44O8N2",NA,"499.302428",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C25H44O9S","Global satellite","519.263791",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H45O13P","Global satellite","583.252764",3.16666666666667,3,1.16904519445001,3.4,3,1.14017542509914,2,2,NA,FALSE
"C25H45O20P",NA,"695.217122",2,1.5,1.26491106406735,NA,NA,NA,2,1.5,1.26491106406735,FALSE
"C25H45O7NS",NA,"502.284356",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C25H46O25N2",NA,"773.231555",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H46O8","Sed Inbetween - Water Sat","473.311845",4.93333333333333,5,1.73729151790418,4.93333333333333,5,1.73729151790418,NA,NA,NA,FALSE
"C25H47O13NS2",NA,"632.241291",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H47O14P",NA,"601.263347",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C25H47O8P",NA,"505.293641",7.5,7.5,2.25976931943267,7.5,7.5,2.25976931943267,NA,NA,NA,FALSE
"C25H47O9P",NA,"521.288516",10.6753246753247,11,1.43675033945907,10.6753246753247,11,1.43675033945907,NA,NA,NA,FALSE
"C25H48O13N2S",NA,"615.280564",1.4,1,0.547722557505166,NA,NA,NA,1.4,1,0.547722557505166,FALSE
"C25H49O13P",NA,"587.283962",7,7,NA,7,7,NA,NA,NA,NA,FALSE
"C25H49O3S2P",NA,"491.278948",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H49O4S2P",NA,"507.273536",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C25H49O9P",NA,"523.304122",6.6875,7,2.50724755909357,6.6875,7,2.50724755909357,NA,NA,NA,FALSE
"C25H50O13",NA,"557.317724",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C25H50O13N2S",NA,"617.295961",2,2,0,NA,NA,NA,2,2,0,FALSE
"C25H51O6N2P","Global satellite","505.341078",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C25H51O7N2P",NA,"521.336288",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C25H51O8N2P",NA,"537.331228",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C25H53O10P",NA,"543.330578",1,1,0,1,1,0,NA,NA,NA,FALSE
"C25H53O9S2P",NA,"591.279527",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C26H12O16N4S",NA,"666.989692",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C26H14O13",NA,"533.036246",6.33333333333333,6,1.52752523165195,6.33333333333333,6,1.52752523165195,NA,NA,NA,FALSE
"C26H14O16N4",NA,"637.033434",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C26H16O15N4",NA,"623.054058",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C26H18O16","Sed Sat - Water Inbetween","585.052268",12.5555555555556,12,2.61247009552263,10.7777777777778,10,3.15348132140408,12.7777777777778,12,2.47364828487109,FALSE
"C26H20O10","Global satellite","491.098831",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C26H20O11N2",NA,"535.099279",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C26H20O16","Sed Inbetween - Water Core","587.068126",2.7741935483871,3,1.80202991871861,1.66666666666667,2,0.577350269189626,2.89285714285714,3,1.85271144071053,FALSE
"C26H20O9N2",NA,"503.109471",1.66666666666667,2,0.577350269189626,1.66666666666667,2,0.577350269189626,NA,NA,NA,FALSE
"C26H21O10NS2",NA,"570.053494",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C26H21O12N","Global satellite","538.099224",9,9,NA,NA,NA,NA,9,9,NA,FALSE
"C26H22O12","Sed Sat - Water Core","525.104302",3.03030303030303,3,1.18545477783972,NA,NA,NA,3.03030303030303,3,1.18545477783972,FALSE
"C26H22O14","Sed Inbetween - Water Core","557.094149",4.8,5,2.2190398669322,2.5,2.5,0.707106781186548,4.96428571428571,5,2.20239167736556,FALSE
"C26H22O18","Sed Sat - Water Inbetween","621.073506",12.8484848484848,13,1.80803696560598,10.2857142857143,10,1.97604704011871,13.1525423728814,13,1.54041596847482,FALSE
"C26H22O20","Global satellite","653.063198",12.4,13,1.17378779077727,13,13,NA,12.3333333333333,13,1.22474487139159,FALSE
"C26H23O16N",NA,"604.094415",14.2727272727273,14,2.10194714923611,NA,NA,NA,14.2727272727273,14,2.10194714923611,FALSE
"C26H24O10S2","Global satellite","559.073569",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C26H24O11NP",NA,"556.101538",2.3,2,0.483045891539648,NA,NA,NA,2.3,2,0.483045891539648,FALSE
"C26H24O12","Sed Inbetween - Water Core","527.119585",20.1203703703704,22,5.13503195049182,12.1111111111111,12,5.02802602933139,21.7222222222222,22,3.36214143162393,FALSE
"C26H24O12NP",NA,"572.096646",1,1,0,NA,NA,NA,1,1,0,FALSE
"C26H24O14S2","Sed Sat - Water Inbetween","623.053065",5.48148148148148,6,2.79243993627809,3.75,3.5,1.70782512765993,5.78260869565217,6,2.85969676935304,FALSE
"C26H24O17","Sed Inbetween - Water Core","607.094164",21.9583333333333,22.5,4.50477329686416,16.7692307692308,17,3.53915823687512,22.7710843373494,24,4.09141069715575,FALSE
